epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,737.8,2.45004,1.26065,0.83821,0.39096,0.38429,0.298,0.10275,2.7285,1.34567,0.87042,0.0001982,0.0001982,0.0001982
184,742.117,2.37108,1.25275,0.84415,0.39096,0.38429,0.298,0.10275,2.7285,1.34567,0.87042,0.0001883,0.0001883,0.0001883
185,746.337,3.07914,1.71764,0.87511,0.39096,0.38429,0.298,0.10275,2.7285,1.34567,0.87042,0.0001784,0.0001784,0.0001784
186,750.446,3.25816,1.57317,1.07911,0.3945,0.38185,0.30521,0.10783,2.68278,1.32751,0.8686,0.0001685,0.0001685,0.0001685
187,754.971,2.25684,1.26279,0.84054,0.3945,0.38185,0.30521,0.10783,2.68278,1.32751,0.8686,0.0001586,0.0001586,0.0001586
188,759.275,2.55472,1.28868,0.8386,0.3945,0.38185,0.30521,0.10783,2.68278,1.32751,0.8686,0.0001487,0.0001487,0.0001487
189,763.206,2.47902,1.3016,0.85538,0.3945,0.38185,0.30521,0.10783,2.68278,1.32751,0.8686,0.0001388,0.0001388,0.0001388
190,767.797,3.78996,1.77794,0.99529,0.39824,0.38368,0.30503,0.11038,2.65292,1.31771,0.867,0.0001289,0.0001289,0.0001289
191,770.596,2.5242,1.53893,0.89079,0.39824,0.38368,0.30503,0.11038,2.65292,1.31771,0.867,0.000119,0.000119,0.000119
192,773.819,4.58351,11.1343,0.92257,0.39824,0.38368,0.30503,0.11038,2.65292,1.31771,0.867,0.0001091,0.0001091,0.0001091
193,777.109,4.35549,2.99332,1.01696,0.39824,0.38368,0.30503,0.11038,2.65292,1.31771,0.867,9.92e-05,9.92e-05,9.92e-05
194,780.247,2.28503,1.36489,0.8431,0.37583,0.38611,0.29741,0.10608,2.69739,1.32175,0.86966,8.93e-05,8.93e-05,8.93e-05
195,783.237,3.28785,2.19505,0.855,0.37583,0.38611,0.29741,0.10608,2.69739,1.32175,0.86966,7.94e-05,7.94e-05,7.94e-05
196,786.776,2.92796,1.54259,1.02458,0.37583,0.38611,0.29741,0.10608,2.69739,1.32175,0.86966,6.95e-05,6.95e-05,6.95e-05
197,789.866,2.87418,1.51138,0.95408,0.37583,0.38611,0.29741,0.10608,2.69739,1.32175,0.86966,5.96e-05,5.96e-05,5.96e-05
198,792.824,4.36572,5.39189,0.96418,0.36899,0.3849,0.29368,0.10376,2.71501,1.32689,0.87077,4.97e-05,4.97e-05,4.97e-05
199,796.449,2.36906,1.43982,0.87087,0.36899,0.3849,0.29368,0.10376,2.71501,1.32689,0.87077,3.98e-05,3.98e-05,3.98e-05
200,799.79,1.22928,7.88702,0.43234,0.36899,0.3849,0.29368,0.10376,2.71501,1.32689,0.87077,2.99e-05,2.99e-05,2.99e-05
