epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,1830.16,2.72058,1.80739,0.87212,0.1233,0.20705,0.08648,0.03551,2.81335,1.75674,0.85837,0.0001487,0.0001487,0.0001487
189,1840.31,2.92458,1.99838,0.85688,0.1233,0.20705,0.08648,0.03551,2.81335,1.75674,0.85837,0.0001388,0.0001388,0.0001388
190,1852.89,3.06602,2.10108,0.84911,0.1233,0.20705,0.08648,0.03551,2.81335,1.75674,0.85837,0.0001289,0.0001289,0.0001289
191,1863.85,3.59565,2.68795,0.86201,0.12284,0.20654,0.08624,0.03497,2.84763,1.7586,0.85851,0.000119,0.000119,0.000119
192,1873.04,2.95041,1.97179,0.83936,0.12284,0.20654,0.08624,0.03497,2.84763,1.7586,0.85851,0.0001091,0.0001091,0.0001091
193,1881.26,2.95092,2.06433,0.84698,0.12072,0.20322,0.08344,0.03192,2.94863,1.77568,0.86139,9.92e-05,9.92e-05,9.92e-05
194,1889.38,2.89903,2.13506,0.85548,0.12072,0.20322,0.08344,0.03192,2.94863,1.77568,0.86139,8.93e-05,8.93e-05,8.93e-05
195,1897.13,3.39905,2.35914,0.84873,0.12072,0.20322,0.08344,0.03192,2.94863,1.77568,0.86139,7.94e-05,7.94e-05,7.94e-05
196,1904.81,3.36006,2.16374,0.89328,0.11486,0.19326,0.07889,0.0299,2.98743,1.79169,0.86307,6.95e-05,6.95e-05,6.95e-05
197,1912.45,3.04861,2.04359,0.87062,0.11486,0.19326,0.07889,0.0299,2.98743,1.79169,0.86307,5.96e-05,5.96e-05,5.96e-05
198,1920.62,3.43461,2.46668,0.90176,0.11486,0.19326,0.07889,0.0299,2.98743,1.79169,0.86307,4.97e-05,4.97e-05,4.97e-05
199,1928.04,2.77435,2.02671,0.8669,0.11231,0.18918,0.07616,0.02895,3.00165,1.8066,0.86411,3.98e-05,3.98e-05,3.98e-05
200,1935.73,3.26828,2.10517,0.8837,0.11231,0.18918,0.07616,0.02895,3.00165,1.8066,0.86411,2.99e-05,2.99e-05,2.99e-05
