epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,1714.15,3.12822,1.93161,0.94174,0.10867,0.20586,0.09932,0.03891,2.95653,1.89547,0.8423,0.0001586,0.0001586,0.0001586
188,1722.6,3.38148,2.16077,0.80844,0.10867,0.20586,0.09932,0.03891,2.95653,1.89547,0.8423,0.0001487,0.0001487,0.0001487
189,1731.54,2.67061,1.97392,0.8227,0.1072,0.20308,0.09573,0.03813,2.96505,1.90529,0.84269,0.0001388,0.0001388,0.0001388
190,1740.14,3.00705,2.24692,0.84171,0.1072,0.20308,0.09573,0.03813,2.96505,1.90529,0.84269,0.0001289,0.0001289,0.0001289
191,1747.89,3.66471,2.11716,0.89356,0.10693,0.20258,0.0969,0.03879,2.95555,1.90065,0.84203,0.000119,0.000119,0.000119
192,1755.67,2.54464,2.99866,0.65481,0.10693,0.20258,0.0969,0.03879,2.95555,1.90065,0.84203,0.0001091,0.0001091,0.0001091
193,1763.17,3.70326,2.06689,0.89863,0.1044,0.19778,0.0955,0.03789,3.0214,1.91171,0.84318,9.92e-05,9.92e-05,9.92e-05
194,1770.77,2.1456,2.84452,0.62746,0.1044,0.19778,0.0955,0.03789,3.0214,1.91171,0.84318,8.93e-05,8.93e-05,8.93e-05
195,1778.39,3.27668,2.00031,0.87372,0.10253,0.19424,0.09414,0.03641,3.08599,1.93023,0.84512,7.94e-05,7.94e-05,7.94e-05
196,1786.11,2.71346,2.2095,0.85322,0.10253,0.19424,0.09414,0.03641,3.08599,1.93023,0.84512,6.95e-05,6.95e-05,6.95e-05
197,1793.74,3.3808,1.97312,0.90128,0.10267,0.19449,0.09425,0.03513,3.11465,1.93732,0.84644,5.96e-05,5.96e-05,5.96e-05
198,1801.94,3.18101,1.93648,0.87174,0.10267,0.19449,0.09425,0.03513,3.11465,1.93732,0.84644,4.97e-05,4.97e-05,4.97e-05
199,1809.55,3.01874,1.96095,0.83293,0.10173,0.19273,0.0937,0.03471,3.12864,1.93963,0.84733,3.98e-05,3.98e-05,3.98e-05
200,1817.19,2.50831,4.18371,0.63624,0.10173,0.19273,0.0937,0.03471,3.12864,1.93963,0.84733,2.99e-05,2.99e-05,2.99e-05
