epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
190,707.648,2.4038,1.41506,0.82198,0.43048,0.33265,0.29797,0.12015,2.45762,1.30446,0.83884,0.0001289,0.0001289,0.0001289
191,710.351,2.61759,1.56724,0.85901,0.43048,0.33265,0.29797,0.12015,2.45762,1.30446,0.83884,0.000119,0.000119,0.000119
192,713.08,3.03072,1.92446,0.89374,0.43048,0.33265,0.29797,0.12015,2.45762,1.30446,0.83884,0.0001091,0.0001091,0.0001091
193,715.715,2.40158,1.62594,0.83216,0.43048,0.33265,0.29797,0.12015,2.45762,1.30446,0.83884,9.92e-05,9.92e-05,9.92e-05
194,718.177,2.69269,1.71545,0.84587,0.43048,0.33265,0.29797,0.12015,2.45762,1.30446,0.83884,8.93e-05,8.93e-05,8.93e-05
195,720.885,2.62534,1.66299,0.85329,0.41669,0.32991,0.29372,0.11917,2.45244,1.30158,0.83749,7.94e-05,7.94e-05,7.94e-05
196,723.665,2.50484,1.54304,0.86262,0.41669,0.32991,0.29372,0.11917,2.45244,1.30158,0.83749,6.95e-05,6.95e-05,6.95e-05
197,726.311,2.46387,1.54633,0.85274,0.41669,0.32991,0.29372,0.11917,2.45244,1.30158,0.83749,5.96e-05,5.96e-05,5.96e-05
198,729.219,2.60375,1.68633,0.85136,0.41669,0.32991,0.29372,0.11917,2.45244,1.30158,0.83749,4.97e-05,4.97e-05,4.97e-05
199,732.557,2.67079,1.59974,0.89453,0.41669,0.32991,0.29372,0.11917,2.45244,1.30158,0.83749,3.98e-05,3.98e-05,3.98e-05
200,735.624,2.92832,1.90337,0.88736,0.41669,0.32991,0.29372,0.11917,2.45244,1.30158,0.83749,2.99e-05,2.99e-05,2.99e-05
