epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
190,333.477,2.56721,1.28202,0.8965,0.70126,0.65934,0.72112,0.29626,2.22174,0.98928,0.83044,0.0001289,0.0001289,0.0001289
191,334.88,2.37388,1.31448,0.8471,0.70126,0.65934,0.72112,0.29626,2.22174,0.98928,0.83044,0.000119,0.000119,0.000119
192,336.483,2.31684,1.35554,0.85114,0.70126,0.65934,0.72112,0.29626,2.22174,0.98928,0.83044,0.0001091,0.0001091,0.0001091
193,338.03,2.66694,1.78201,0.83357,0.70126,0.65934,0.72112,0.29626,2.22174,0.98928,0.83044,9.92e-05,9.92e-05,9.92e-05
194,339.394,2.32144,1.18827,0.85596,0.70126,0.65934,0.72112,0.29626,2.22174,0.98928,0.83044,8.93e-05,8.93e-05,8.93e-05
195,340.754,2.38052,1.34851,0.8498,0.69486,0.66484,0.71918,0.29333,2.22956,0.98738,0.83003,7.94e-05,7.94e-05,7.94e-05
196,342.041,2.19487,1.07903,0.83326,0.69486,0.66484,0.71918,0.29333,2.22956,0.98738,0.83003,6.95e-05,6.95e-05,6.95e-05
197,343.247,2.36109,1.19459,0.88626,0.69486,0.66484,0.71918,0.29333,2.22956,0.98738,0.83003,5.96e-05,5.96e-05,5.96e-05
198,344.43,2.3602,1.28125,0.85162,0.69486,0.66484,0.71918,0.29333,2.22956,0.98738,0.83003,4.97e-05,4.97e-05,4.97e-05
199,345.63,2.43112,1.47016,0.8365,0.69486,0.66484,0.71918,0.29333,2.22956,0.98738,0.83003,3.98e-05,3.98e-05,3.98e-05
200,347.156,2.25633,1.13604,0.84811,0.69486,0.66484,0.71918,0.29333,2.22956,0.98738,0.83003,2.99e-05,2.99e-05,2.99e-05
